Date,^gspc,^dji,^ixic,FZROX,FZILX,FEMKX,FNILX,FMSDX,FSSNX,FXNAX,FSHBX,FUAMX,FNBGX,VTI,VXUS,VWO,VV,VO,VB,BND,BSV,VTIP,VGIT,VGLT
2024-10-08,5751.1298828125,42080.37109375,18182.919921875,19.78787612915039,12.069269180297852,41.123390197753906,20.31488800048828,14.109979629516602,27.133686065673828,10.348319053649902,8.334548950195312,9.63709831237793,9.71922492980957,280.6368713378906,62.6092529296875,46.85984420776367,261.390625,260.3499450683594,233.31198120117188,72.89144134521484,76.76691436767578,48.3306770324707,58.56077575683594,58.63047409057617
2024-10-09,5792.0400390625,42512.0,18291.619140625,19.926321029663086,12.069269180297852,40.95444107055664,20.463315963745117,14.090287208557129,27.20305824279785,10.31875228881836,8.324721336364746,9.5978422164917,9.66014289855957,282.5936584472656,62.54063415527344,46.53794860839844,263.0199279785156,262.0950012207031,234.44317626953125,72.69454956054688,76.70780944824219,48.291107177734375,58.41311264038086,58.30638122558594
2024-10-10,5780.0498046875,42454.12109375,18282.05078125,19.896656036376953,12.059551239013672,40.99419403076172,20.423734664916992,14.060747146606445,27.054407119750977,10.31875228881836,8.334548950195312,9.5978422164917,9.62075424194336,282.00762939453125,62.48181915283203,46.635494232177734,262.79144287109375,261.3017883300781,233.2822265625,72.66500854492188,76.7767562866211,48.40980529785156,58.442649841308594,58.10014724731445
2024-10-11,5815.02978515625,42863.859375,18342.939453125,20.04499053955078,12.127574920654297,41.32215118408203,20.5523738861084,14.119827270507812,27.629188537597656,10.31875228881836,8.344377517700195,9.5978422164917,9.601058006286621,284.19287109375,62.844512939453125,46.96714401245117,264.27178955078125,264.3853759765625,237.16197204589844,72.67485809326172,76.83586120605469,48.439483642578125,58.4721794128418,57.943016052246094
2024-10-14,5859.85009765625,43065.21875,18502.689453125,20.19332504272461,12.13729190826416,41.32215118408203,20.710697174072266,14.129673957824707,27.80756950378418,10.299041748046875,8.334548950195312,9.588029861450195,9.581364631652832,286.4079284667969,62.883724212646484,46.74279022216797,266.5766906738281,266.4774475097656,238.7397003173828,72.6256332397461,76.78660583496094,48.40980529785156,58.38359069824219,57.913551330566406
2024-10-15,5815.259765625,42740.421875,18315.58984375,20.054880142211914,11.933222770690918,40.15940475463867,20.56226921081543,14.100133895874023,27.817480087280273,10.348319053649902,8.344377517700195,9.62728500366211,9.709378242492676,284.44122314453125,61.88385772705078,45.806373596191406,264.3611755371094,265.624755859375,238.24356079101562,72.9111328125,76.845703125,48.39991760253906,58.58045959472656,58.5911865234375
2024-10-16,5842.47021484375,43077.69921875,18367.080078125,20.16365623474121,11.991528511047363,40.43766784667969,20.651325225830078,14.188752174377441,28.27334213256836,10.358175277709961,8.344377517700195,9.63709831237793,9.738922119140625,285.8914489746094,62.19754409790039,46.23556900024414,265.6527404785156,267.4491271972656,240.52577209472656,73.00959014892578,76.90481567382812,48.39991760253906,58.6395263671875,58.767967224121094
2024-10-17,5841.47021484375,43239.05078125,18373.609375,20.16365623474121,11.991528511047363,40.40785217285156,20.651325225830078,14.159212112426758,28.20397186279297,10.3088960647583,8.334548950195312,9.5978422164917,9.601058006286621,285.83184814453125,62.09951400756836,46.08925247192383,265.5533752441406,267.02276611328125,240.2281036376953,72.6551742553711,76.81615447998047,48.370243072509766,58.45248794555664,57.96265411376953
2024-10-18,5864.669921875,43275.91015625,18489.55078125,20.232879638671875,12.069269180297852,40.845123291015625,20.740381240844727,14.22813892364502,28.144512176513672,10.31875228881836,8.344377517700195,9.607656478881836,9.601058006286621,286.9542541503906,62.59945297241211,46.655006408691406,266.58660888671875,268.02423095703125,240.5059356689453,72.69454956054688,76.86540985107422,48.39991760253906,58.521400451660156,58.02158737182617
2024-10-21,5853.97998046875,42931.6015625,18540.009765625,20.173545837402344,11.96237564086914,40.83518600463867,20.700801849365234,14.139519691467285,27.69856071472168,10.249763488769531,8.324721336364746,9.548774719238281,9.453350067138672,286.0503845214844,61.98188781738281,46.32335662841797,266.19915771484375,266.140380859375,237.5886688232422,72.20230865478516,76.67826080322266,48.32078170776367,58.24576950073242,57.09841537475586
2024-10-22,5851.2001953125,42924.890625,18579.76953125,20.15376853942871,11.894351959228516,40.596675872802734,20.690906524658203,14.109979629516602,27.59946060180664,10.239909172058105,8.324721336364746,9.538960456848145,9.453350067138672,285.7225646972656,61.736820220947266,46.264827728271484,266.1296081542969,264.50433349609375,236.34832763671875,72.23184204101562,76.67826080322266,48.3405647277832,58.19654846191406,57.12788391113281
2024-10-23,5797.419921875,42514.94921875,18276.650390625,19.975767135620117,11.806893348693848,40.368099212646484,20.493000030517578,14.001669883728027,27.381437301635742,10.220196723937988,8.314891815185547,9.509519577026367,9.423808097839355,283.1399841308594,61.18787384033203,45.972198486328125,263.4769592285156,263.6913146972656,234.8896942138672,72.05463409423828,76.5994644165039,48.26143264770508,58.08826446533203,56.96092987060547
2024-10-24,5809.85986328125,42374.359375,18415.490234375,20.015321731567383,11.826329231262207,40.368099212646484,20.542478561401367,14.021361351013184,27.440898895263672,10.230052947998047,8.324721336364746,9.529147148132324,9.473044395446777,283.8948974609375,61.3153076171875,45.92342758178711,264.27178955078125,263.91937255859375,235.61404418945312,72.17276763916016,76.63887023925781,48.281219482421875,58.15717697143555,57.26537322998047
